Data As Of,Start Date,End Date,Group,Year,Month,State,Condition Group,Condition,ICD10_codes,Age Group,COVID-19 Deaths,Number of Mentions,Flag
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,85+,478.0,500.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Chronic lower respiratory diseases,J40-J47,All Ages,2050.0,2148.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,0-24,10.0,10.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,25-34,25.0,25.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,35-44,101.0,101.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,45-54,250.0,250.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,55-64,516.0,516.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,65-74,628.0,628.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,75-84,416.0,416.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,85+,161.0,161.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Adult respiratory distress syndrome,J80,All Ages,2107.0,2107.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,0-24,24.0,26.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,25-34,46.0,47.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,35-44,194.0,201.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,45-54,481.0,488.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,55-64,1298.0,1341.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,65-74,2067.0,2142.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,75-84,2332.0,2425.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,85+,1896.0,1963.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory failure,J96,All Ages,8338.0,8633.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,35-44,11.0,11.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,45-54,23.0,23.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,55-64,55.0,55.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,65-74,74.0,74.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,75-84,114.0,114.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,85+,116.0,116.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Respiratory arrest,R09.2,All Ages,398.0,398.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",35-44,30.0,35.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",45-54,85.0,95.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",55-64,192.0,202.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",65-74,275.0,300.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",75-84,340.0,367.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",85+,253.0,270.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Respiratory diseases,Other diseases of the respiratory system,"J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04",All Ages,1191.0,1286.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,25-34,10.0,10.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,35-44,45.0,45.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,45-54,110.0,111.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,55-64,305.0,311.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,65-74,455.0,460.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,75-84,608.0,619.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,85+,862.0,881.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Hypertensive diseases,I10-I15,All Ages,2396.0,2438.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,0-24,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,35-44,27.0,29.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,45-54,57.0,62.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,55-64,212.0,228.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,65-74,430.0,466.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,75-84,594.0,642.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,85+,671.0,713.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Ischemic heart disease,I20-I25,All Ages,1996.0,2146.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,25-34,21.0,21.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,35-44,54.0,54.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,45-54,132.0,132.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,55-64,263.0,263.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,65-74,386.0,386.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,75-84,355.0,355.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,85+,246.0,246.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrest,I46,All Ages,1458.0,1458.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",35-44,19.0,19.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",45-54,56.0,57.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",55-64,137.0,139.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",65-74,331.0,346.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",75-84,456.0,465.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",85+,619.0,632.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cardiac arrhythmia,"I44, I45, I47-I49",All Ages,1629.0,1670.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,35-44,17.0,17.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,45-54,52.0,52.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,55-64,109.0,109.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,65-74,347.0,347.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,75-84,565.0,565.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,85+,789.0,789.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Heart failure,I50,All Ages,1892.0,1892.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,35-44,17.0,17.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,45-54,44.0,48.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,55-64,140.0,142.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,65-74,250.0,258.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,75-84,308.0,313.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,85+,361.0,374.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Cerebrovascular diseases,I60-I69,All Ages,1132.0,1165.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",0-24,11.0,14.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",25-34,27.0,34.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",35-44,60.0,65.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",45-54,113.0,125.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",55-64,267.0,299.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",65-74,415.0,464.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",75-84,389.0,417.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",85+,406.0,438.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Circulatory diseases,Other diseases of the circulatory system,"I00-I09, I26-I43, I51, I52, I70-I99",All Ages,1688.0,1856.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,25-34,10.0,10.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,35-44,51.0,51.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,45-54,170.0,170.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,55-64,455.0,455.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,65-74,615.0,615.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,75-84,539.0,539.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,85+,289.0,289.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Sepsis,Sepsis,A40-A41,All Ages,2136.0,2136.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,25-34,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,35-44,20.0,22.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,45-54,41.0,46.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,55-64,154.0,174.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,65-74,347.0,388.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,75-84,391.0,447.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,85+,276.0,309.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,Not stated,0.0,0.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Malignant neoplasms,Malignant neoplasms,C00-C97,All Ages,1233.0,1390.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,0-24,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,25-34,12.0,12.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,35-44,65.0,69.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,45-54,149.0,151.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,55-64,360.0,363.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,65-74,548.0,553.0,
04/30/2023,01/01/2020,04/29/2023,By Total,,,Missouri,Diabetes,Diabetes,E10-E14,75-84,606.0,610.0,
